@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','R','N','Y',27,1000000,6,0,0,1947,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',214.73,'Live'
'N','E','N','Y',6,1000000,6,0,0,1952,'O','M','N','Y',3,11,14,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',204.13,'Live'
'N','S','Y','Y',10,1000000,7,0,0,1953,'M','F','Y','Y',4,11,15,'Y',30,'N','PH','N','N',2000,'NonDD','N','N','N','N',296.88,'Lapsed'
'N','N','N','Y',4,1000000,6,0,0,1956,'S','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',267,'Live'
'N','E','N','Y',11,1000000,7,0,0,1958,'P','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',236.24,'Live'
'N','R','N','Y',19,1000000,6,0,0,1920,'W','F','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',182.43,'Lapsed'
'N','R','N','Y',19,1000000,4,6000,37.19,1921,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',216.07,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1925,'W','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',167.17,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1928,'P','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',234.59,'Live'
'N','R','N','Y',9,1000000,6,0,0,1930,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',204.59,'Live'
'N','R','N','Y',21,1000000,6,0,0,1931,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',235.23,'Live'
'N','R','N','Y',15,1000000,6,0,0,1931,'W','F','N','N',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',265,'Lapsed'
'Y','R','N','Y',3,1000000,3,0,0,1933,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',261.7,'Live'
'N','R','N','Y',1,1000000,5,0,0,1933,'M','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',317.74,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1938,'P','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',306.81,'Live'
'N','R','N','Y',1,1000000,5,0,0,1938,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',262.04,'Live'
'N','R','N','Y',3,1000000,6,0,0,1938,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',199.23,'Live'
'N','R','N','Y',7,1000000,6,0,0,1939,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',218.07,'Live'
'N','R','N','Y',10,1000000,6,0,0,1943,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',116.68,'Live'
'N','R','N','Y',28,1000000,6,0,0,1943,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',2000,'NonDD','N','N','N','N',178.26,'Lapsed'
'N','R','N','Y',19,1000000,5,0,0,1943,'D','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',142.07,'Live'
'N','E','N','Y',3,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',99.81,'Lapsed'
'N','R','N','Y',2,1000000,5,0,0,1946,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',670.13,'Live'
'N','R','N','Y',8,1000000,6,9500,20.62,1950,'M','F','N','N',3,11,15,'Y',30,'Y','PH','N','N',1869,'NonDD','N','N','N','N',310.44,'Lapsed'
'N','U','N','Y',3,1000000,6,2000,11.85,1952,'S','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','Y','N',253.14,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1952,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',654.05,'Live'
'N','E','N','Y',13,1000000,7,0,0,1956,'M','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',169.67,'Live'
'N','H','N','Y',11,1000000,7,0,0,1958,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',160.7,'Live'
'N','E','N','Y',21,1000000,6,2500,16.29,1960,'A','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','Y','Y','N','N',304.45,'Live'
'N','R','N','Y',5,1000000,6,0,0,1920,'O','F','N','Y',2,19,4,'Y',0,'Y','PH','N','N',1869,'DD-Other','N','N','N','N',194.18,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1921,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',186.36,'Live'
'N','R','N','Y',0,1000000,6,0,0,1927,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',146,'Live'
'N','R','N','Y',1,1000000,6,0,0,1927,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',254.09,'Live'
'N','R','N','Y',8,1000000,6,0,0,1927,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',174.41,'Live'
'N','R','N','Y',15,1000000,6,0,0,1928,'D','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',123,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1929,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',220.18,'Live'
'N','R','N','Y',17,1000000,5,0,0,1929,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',174.51,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1930,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',152.65,'Live'
'N','R','N','Y',4,1000000,6,0,0,1931,'W','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',176.77,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1932,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',189.35,'Live'
'N','R','N','Y',0,1000000,8,0,0,1935,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',149,'Lapsed'
'N','R','N','Y',13,1000000,5,0,0,1935,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',147.58,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1935,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',197.63,'Live'
'N','R','N','Y',3,1000000,6,0,0,1936,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',199.45,'Live'
'N','R','N','Y',10,1000000,6,0,0,1938,'D','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',115.63,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1938,'O','F','N','Y',2,11,15,'Y',0,'Y','PH','N','Y',1980,'NonDD','N','N','Y','Y',137.7,'Live'
'N','R','N','Y',14,1000000,6,0,0,1938,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',193.1,'Live'
'N','R','N','Y',5,1000000,6,0,0,1939,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',208.55,'Live'
'N','R','N','Y',0,1000000,5,4500,22.38,1940,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',298.58,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1941,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',198.46,'Live'
'N','R','N','Y',7,1000000,6,0,0,1941,'W','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',216.97,'Live'
'N','R','N','Y',4,1000000,6,0,0,1942,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','Y',128.05,'Live'
'N','R','N','Y',15,1000000,6,0,0,1946,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1980,'DD-Other','Y','Y','Y','Y',269.65,'Live'
'N','S','Y','Y',9,1000000,6,0,0,1947,'D','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',116.38,'Live'
'Y','R','N','Y',1,1000000,0,0,0,1947,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','N','N','N',398.39,'Lapsed'
'N','E','N','Y',13,1000000,7,0,0,1949,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',120.29,'Lapsed'
'N','E','N','Y',3,1000000,7,0,0,1950,'S','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',176.94,'Live'
'N','E','N','Y',11,1000000,6,0,0,1952,'M','M','N','Y',4,11,15,'N',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',296.69,'Live'
'N','E','N','Y',10,1000000,6,0,0,1955,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',256.89,'Live'
'N','E','N','Y',20,1000000,9,0,0,1958,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',246.21,'Live'
'N','E','N','Y',0,1000000,7,0,0,1959,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',343.05,'Live'
'Y','E','N','Y',13,1000000,0,0,0,1961,'M','F','N','Y',5,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','N','N','N','N',258.94,'Live'
'Y','E','N','Y',8,1000000,3,3800,23.25,1969,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',471.03,'Live'
'N','R','N','Y',12,1000000,6,0,0,1924,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',208.44,'Live'
'N','R','N','Y',20,1000000,7,0,0,1927,'W','F','Y','Y',3,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','Y','Y',226.28,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1930,'M','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',194.25,'Live'
'N','R','N','Y',18,1000000,6,0,0,1931,'W','F','Y','Y',4,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','Y',200.51,'Live'
'N','R','N','Y',25,1000000,6,0,0,1933,'O','F','N','Y',1,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',107.63,'Live'
'N','R','N','Y',12,1000000,6,0,0,1934,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',194.24,'Live'
'N','R','N','Y',15,1000000,6,0,0,1934,'O','M','N','N',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',241.32,'Live'
'Y','R','N','Y',19,1000000,3,0,0,1935,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','Y','Y','N','N',292.52,'Live'
'N','R','N','Y',9,1000000,7,0,0,1935,'O','F','N','Y',2,11,15,'N',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',148.85,'Live'
'N','R','N','Y',7,1000000,6,0,0,1935,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',179.17,'Live'
'Y','R','N','Y',7,1000000,2,0,0,1936,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',297.02,'Live'
'N','R','N','Y',23,1000000,6,0,0,1937,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',124.65,'Live'
'N','R','N','Y',0,1000000,6,0,0,1939,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',133.2,'Live'
'Y','R','N','Y',0,1000000,3,0,0,1940,'W','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1869,'DD-Other','N','N','N','N',388.76,'Live'
'N','R','N','Y',0,1000000,6,5000,23.63,1941,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',288.34,'Live'
'N','R','N','Y',1,1000000,7,0,0,1941,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',164.49,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1942,'P','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',174.04,'Live'
'N','R','N','Y',7,1000000,6,0,0,1947,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',2000,'NonDD','N','N','N','N',152.68,'Live'
'N','E','N','Y',8,1000000,6,0,0,1947,'S','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',170.68,'Live'
'N','E','N','Y',17,1000000,6,0,0,1949,'P','F','N','Y',3,11,15,'N',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',129,'Live'
'N','E','N','Y',0,1000000,5,0,0,1953,'M','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',273.54,'Live'
'N','U','N','Y',16,1000000,7,0,0,1953,'M','M','Y','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',195.32,'Lapsed'
'N','E','N','Y',10,1000000,6,0,0,1954,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',274.26,'Live'
'N','E','N','Y',5,1000000,6,0,0,1955,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',128.39,'Live'
'N','E','N','Y',11,1000000,6,0,0,1955,'S','F','N','N',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',209.99,'Live'
'Y','I','N','Y',5,1000000,0,0,0,1956,'S','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',295.65,'Live'
'N','E','Y','Y',0,1000000,6,0,0,1957,'M','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',383.15,'Lapsed'
'N','R','N','Y',3,1000000,6,2400,14.83,1919,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',308.82,'Cancelled'
'N','R','N','Y',8,1000000,5,0,0,1921,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','N','N','N',227.19,'Live'
'N','R','N','Y',10,1000000,6,0,0,1922,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',227.25,'Live'
'N','R','N','Y',5,1000000,6,5800,35.84,1923,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',186.18,'Live'
'N','R','N','Y',8,1000000,6,0,0,1926,'D','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',189.99,'Live'
'Y','R','N','Y',2,1000000,3,0,0,1927,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',218.66,'Live'
'N','R','N','Y',2,1000000,6,0,0,1929,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',143.26,'Live'
'N','R','N','Y',7,1000000,7,0,0,1929,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','Y','Y','N','N',257.73,'Live'
'N','R','N','Y',1,1000000,6,1100,17.52,1931,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',195.15,'Lapsed'
'N','R','N','Y',19,1000000,6,0,0,1932,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',210.43,'Lapsed'
'N','R','N','Y',18,1000000,7,0,0,1933,'M','M','Y','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','Y','Y','Y','Y',158.87,'Live'
'N','R','N','Y',5,1000000,5,0,0,1935,'O','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',228.01,'Live'
'N','R','N','Y',10,1000000,6,0,0,1936,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',264.83,'Live'
'N','R','N','Y',17,1000000,6,0,0,1936,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',355.22,'Live'
'N','R','N','Y',5,1000000,7,0,0,1937,'D','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',161.78,'Live'
'N','R','N','Y',11,1000000,5,0,0,1940,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',163,'Live'
'N','R','N','Y',5,1000000,5,0,0,1942,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',370.86,'Live'
'N','R','N','Y',20,1000000,6,0,0,1942,'S','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','Y','Y',433.57,'Live'
'N','R','N','Y',9,1000000,6,0,0,1943,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','Y','Y','Y','Y',293.38,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1945,'O','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',196.44,'Live'
'N','R','N','Y',17,1000000,6,0,0,1946,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',204.84,'Live'
'N','E','N','Y',18,1000000,7,2000,13.03,1947,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','N','N','N','N',253.24,'Lapsed'
'N','E','N','Y',15,1000000,6,0,0,1947,'S','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',209.47,'Live'
'N','R','N','Y',1,1000000,6,0,0,1947,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',263.92,'Live'
'N','R','N','Y',18,1000000,6,2500,21.1,1948,'W','F','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',190.04,'Live'
'N','E','N','Y',1,1000000,7,900,5.73,1949,'M','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',200.77,'Live'
'N','E','N','Y',12,1000000,6,3500,28.85,1949,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',408.11,'Live'
'N','E','N','Y',9,1000000,7,0,0,1949,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',137.59,'Live'
'N','E','N','Y',12,1000000,5,0,0,1950,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',202.57,'Live'
'N','R','N','Y',12,1000000,6,0,0,1950,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','Y','Y','N','N',231.19,'Live'
'Y','E','N','Y',6,1000000,3,0,0,1952,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',336.73,'Live'
'N','E','N','Y',25,1000000,6,2000,19.18,1953,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',2000,'PureDD','N','N','N','N',263.99,'Lapsed'
'Y','E','N','Y',3,1000000,3,0,0,1960,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',240.83,'Live'
'N','E','N','Y',10,1000000,4,0,0,1960,'S','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','Y','N',105.08,'Lapsed'
'N','E','N','Y',14,1000000,6,0,0,1963,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',141.59,'Lapsed'
'N','E','N','Y',11,1000000,7,0,0,1984,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',316.42,'Live'
'Y','R','N','Y',11,1000000,3,2000,15.92,1924,'W','F','N','Y',2,11,15,'Y',0,'Y','PH','Y','N',1990,'PureDD','N','N','N','N',165.84,'Live'
'N','R','N','Y',4,1000000,6,0,0,1925,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',193.28,'Live'
'N','R','N','Y',6,1000000,5,0,0,1925,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',206.65,'Live'
'N','R','N','Y',8,1000000,7,0,0,1925,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',129.33,'Live'
'N','R','N','Y',5,1000000,6,0,0,1926,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',152.02,'Live'
'N','R','N','Y',14,1000000,6,0,0,1926,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',212.9,'Live'
'N','R','N','Y',3,1000000,6,0,0,1927,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',248.68,'Live'
'N','R','N','Y',6,1000000,6,0,0,1928,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',269.92,'Live'
'N','R','N','Y',3,1000000,6,0,0,1928,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',158.85,'Live'
'N','R','N','Y',3,1000000,6,0,0,1929,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',180.47,'Lapsed'
'Y','R','N','Y',8,1000000,2,0,0,1929,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',262.78,'Live'
'Y','R','N','Y',10,1000000,3,0,0,1930,'W','F','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','Y','Y','N','N',271.49,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1930,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','N','N','N',232.79,'Live'
'N','R','N','Y',6,1000000,7,0,0,1932,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',172.9,'Live'
'N','R','N','Y',11,1000000,6,0,0,1933,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',173.4,'Live'
'N','R','N','Y',0,1000000,6,3000,12.28,1934,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',168.17,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1934,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1900,'NonDD','N','N','Y','Y',204.11,'Live'
'N','R','N','Y',7,1000000,6,0,0,1935,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1980,'NonDD','N','N','N','N',103.85,'Live'
'N','R','N','Y',2,1000000,6,0,0,1936,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',173.4,'Live'
'N','R','N','Y',17,1000000,5,0,0,1938,'W','F','N','N',2,11,15,'Y',30,'Y','PH','N','N',2000,'PureDD','N','N','Y','Y',106.53,'Live'
'N','R','N','Y',19,1000000,7,0,0,1938,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',207.22,'Live'
'N','R','N','Y',1,1000000,6,0,0,1942,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',135.85,'Live'
'N','R','N','Y',11,1000000,6,0,0,1942,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',150,'Lapsed'
'N','R','Y','Y',30,1000000,7,0,0,1946,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',179.05,'Lapsed'
'N','E','N','Y',6,1000000,6,0,0,1948,'D','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',156.72,'Live'
'N','E','N','Y',2,1000000,6,1800,14.33,1950,'M','M','N','Y',3,11,15,'N',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',323.15,'Live'
'Y','E','N','Y',2,1000000,3,0,0,1950,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',231.14,'Live'
'N','R','N','Y',8,1000000,7,10600,123.5,1951,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',273.16,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1952,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',440.64,'Lapsed'
'N','E','N','Y',2,1000000,6,0,0,1952,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',242.85,'Live'
'N','E','N','Y',1,1000000,6,0,0,1953,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',165.61,'Live'
'N','E','N','Y',8,1000000,7,0,0,1954,'D','F','N','N',2,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',184.45,'Live'
'Y','E','N','Y',17,1000000,3,2000,22.36,1955,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',339.91,'Live'
