@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','R','N','Y',5,1000000,7,0,0,1937,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','Y','Y','N','N',172,'Live'
'N','E','N','Y',0,1000000,7,2200,12.29,1941,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',188.6,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1945,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',272.66,'Live'
'N','R','N','Y',12,1000000,6,1500,18.62,1945,'M','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',134.55,'Lapsed'
'N','R','N','Y',16,1000000,7,1000,7.24,1927,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',171.18,'Live'
'N','R','N','Y',13,1000000,6,0,0,1942,'W','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','Y','Y','N','N',202.94,'Live'
'N','E','N','Y',2,1000000,6,0,0,1953,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',153.17,'Live'
'N','R','N','Y',20,1000000,6,0,0,1926,'W','F','N','N',4,11,15,'Y',30,'Y','PH','N','N',1980,'NonDD','N','N','N','N',236,'Live'
'N','R','N','Y',0,1000000,6,0,0,1940,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','Y','Y','N','N',315.85,'Lapsed'
'N','R','N','Y',27,1000000,6,0,0,1930,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',186.07,'Live'
'N','R','N','Y',15,1000000,6,0,0,1931,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',231.05,'Live'
'N','R','N','Y',4,1000000,5,0,0,1933,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',143.38,'Live'
'N','R','N','Y',27,1000000,6,0,0,1946,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',188.42,'Live'
'N','R','N','Y',14,1000000,7,0,0,1938,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',214.89,'Live'
'Y','R','N','Y',0,1000000,6,0,0,1943,'W','M','N','N',3,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',383.04,'Live'
'N','R','N','Y',3,1000000,5,0,0,1943,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',215.69,'Live'
'N','R','N','Y',5,1000000,6,0,0,1957,'M','M','N','N',3,11,14,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','Y','Y',189.17,'Live'
'N','R','N','Y',4,1000000,6,0,0,1936,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',155.82,'Lapsed'
'Y','R','N','Y',10,1000000,3,0,0,1938,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',160.61,'Lapsed'
'N','R','N','Y',0,1000000,7,0,0,1944,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',207.33,'Lapsed'
'N','R','N','Y',26,1000000,5,0,0,1925,'O','F','N','Y',1,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','Y','Y','N','N',210.43,'Live'
'N','R','N','Y',32,1000000,6,0,0,1931,'W','M','N','Y',5,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',415.75,'Live'
'N','R','N','Y',7,1000000,6,0,0,1936,'M','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',135.14,'Live'
'N','R','N','Y',0,1000000,6,0,0,1943,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',246.48,'Live'
'N','R','N','Y',5,1000000,5,0,0,1934,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',151.12,'Live'
'N','R','N','Y',1,1000000,6,0,0,1933,'O','F','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',169.18,'Live'
'N','R','N','Y',17,1000000,7,0,0,1947,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',146.85,'Lapsed'
'N','R','N','Y',3,1000000,7,0,0,1930,'O','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',148.54,'Live'
'N','R','N','Y',27,1000000,6,0,0,1936,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',136.49,'Live'
'N','R','N','Y',15,1000000,9,0,0,1947,'S','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',222.46,'Live'
'N','E','N','Y',8,1000000,6,0,0,1952,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',271.15,'Live'
'N','E','Y','Y',3,1000000,9,0,0,1956,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','N','N','N','N',165.33,'Live'
'N','R','N','Y',7,1000000,6,0,0,1923,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',151.47,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1937,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',230.47,'Lapsed'
'N','R','N','Y',31,1000000,6,0,0,1948,'M','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',240.47,'Live'
'N','R','N','Y',10,1000000,4,0,0,1931,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',172.59,'Lapsed'
'N','R','N','Y',3,1000000,6,6650,41.07,1937,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',288.58,'Lapsed'
'N','E','N','Y',16,1000000,6,0,0,1937,'W','F','Y','N',3,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',255.57,'Live'
'N','R','N','Y',1,1000000,6,6000,47.78,1940,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',360.51,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1946,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',214.73,'Live'
'Y','R','N','Y',13,1000000,3,0,0,1935,'P','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',179.2,'Live'
'N','R','N','Y',27,1000000,7,0,0,1946,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',207.43,'Lapsed'
'Y','E','N','Y',5,1000000,0,350,4.83,1954,'O','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1870,'NonDD','N','N','N','N',354.78,'Live'
'N','R','N','Y',38,1000000,6,2260,13.96,1928,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',428.22,'Live'
'N','R','N','Y',3,1000000,5,0,0,1931,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',159.89,'Live'
'Y','R','N','Y',0,1000000,0,0,0,1934,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',132.92,'Live'
'N','R','N','Y',10,1000000,6,0,0,1932,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',173.08,'Lapsed'
'Y','R','N','Y',10,1000000,6,0,0,1960,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1990,'DD-Other','N','N','N','N',246.49,'Live'
'N','E','N','Y',13,1000000,7,0,0,1951,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',529.06,'Live'
'Y','R','N','Y',13,1000000,0,0,0,1921,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',237.79,'Live'
'N','R','N','Y',9,1000000,6,0,0,1927,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',209.01,'Lapsed'
'N','R','N','Y',10,1000000,5,0,0,1931,'M','F','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','Y','Y','N','N',229.36,'Live'
'Y','E','N','Y',21,1000000,0,6680,53.19,1947,'M','M','N','N',3,11,15,'N',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',416.71,'Live'
'N','E','N','Y',37,1000000,7,6700,22.49,1958,'M','F','N','Y',3,11,15,'Y',30,'Y','PH','Y','N',1920,'PureDD','N','N','N','N',426.23,'Live'
'N','R','N','Y',11,1000000,6,0,0,1924,'W','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',148.02,'Cancelled'
'N','R','N','Y',13,1000000,9,0,0,1930,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',155.72,'Live'
'N','R','N','Y',5,1000000,6,0,0,1938,'A','F','N','N',4,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',195.73,'Live'
'N','R','N','Y',12,1000000,7,0,0,1939,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',158.2,'Live'
'N','S','N','Y',16,1000000,6,0,0,1945,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',143.78,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1950,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',184.41,'Live'
'N','R','N','Y',1,1000000,6,0,0,1932,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',134.89,'Live'
'N','R','N','Y',7,1000000,6,0,0,1933,'O','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',261.04,'Live'
'N','R','N','Y',11,1000000,6,0,0,1937,'O','M','N','Y',3,11,15,'N',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',194.08,'Lapsed'
'N','R','N','Y',15,1000000,9,0,0,1942,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',136.63,'Live'
'Y','E','N','Y',8,1000000,3,0,0,1945,'W','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',278.3,'Live'
'N','R','N','Y',13,1000000,6,0,0,1933,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',174.72,'Live'
'N','R','N','Y',1,1000000,5,0,0,1941,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',200.08,'Cancelled'
'N','R','N','Y',7,1000000,6,0,0,1948,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',224.02,'Live'
'N','S','N','Y',20,1000000,6,0,0,1958,'M','F','N','Y',5,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',266.99,'Lapsed'
'N','R','N','Y',13,1000000,7,0,0,1926,'W','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',151.55,'Live'
'N','R','N','Y',9,1000000,7,0,0,1930,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',228.43,'Live'
'N','R','N','Y',10,1000000,6,0,0,1934,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',223.38,'Live'
'N','E','N','Y',12,1000000,7,0,0,1952,'M','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',188.67,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1929,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',180.64,'Live'
'N','E','N','Y',24,1000000,6,0,0,1952,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',196.36,'Cancelled'
'Y','R','N','Y',23,1000000,3,0,0,1930,'W','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',539.75,'Live'
'N','R','N','Y',8,1000000,6,0,0,1931,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',129.91,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1934,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','N','N','N','N',288.7,'Lapsed'
'N','R','N','Y',3,1000000,6,1200,7.64,1944,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',266.28,'Live'
'N','E','N','Y',5,1000000,6,450,2.66,1959,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',143.33,'Live'
'N','R','N','Y',14,1000000,7,0,0,1930,'W','F','N','N',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',165.28,'Cancelled'
'N','R','N','Y',19,1000000,7,0,0,1945,'M','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',173.56,'Live'
'N','E','N','Y',13,1000000,7,0,0,1949,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',253.66,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1944,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',195.74,'Live'
'N','R','N','Y',10,1000000,7,0,0,1945,'M','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',298.66,'Live'
'N','E','N','Y',22,1000000,6,0,0,1947,'O','M','N','N',4,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',215.46,'Live'
'N','R','N','Y',2,1000000,6,0,0,1952,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',307.66,'Live'
'N','R','N','Y',0,1000000,6,0,0,1926,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',125.11,'Lapsed'
'N','R','N','Y',13,1000000,7,0,0,1944,'M','F','N','N',4,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',264.5,'Lapsed'
'N','R','N','Y',20,1000000,6,350,2.07,1929,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',121.9,'Live'
'N','R','N','Y',6,1000000,6,4300,26.57,1937,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',257.39,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1942,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',175.28,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1948,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','Y','N',218.62,'Lapsed'
'N','R','N','Y',0,1000000,6,9000,47.73,1946,'M','M','N','N',4,11,3,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',308.8,'Live'
'N','E','N','Y',7,1000000,5,0,0,1951,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',229.51,'Live'
'N','R','N','Y',3,1000000,6,0,0,1925,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',137.13,'Live'
'N','H','N','Y',2,1000000,7,0,0,1952,'M','F','N','N',3,11,15,'Y',0,'Y','PH','N','Y',1960,'NonDD','N','N','N','N',207.44,'Live'
'Y','E','N','Y',0,1000000,0,0,0,1949,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',225.4,'Live'
'N','E','N','Y',16,1000000,7,0,0,1954,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',230.17,'Live'
'N','R','N','Y',13,1000000,6,0,0,1925,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',133.55,'Live'
'N','R','N','Y',40,1000000,6,0,0,1930,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','Y','Y','N','N',322.3,'Live'
'N','R','N','Y',5,1000000,6,0,0,1936,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',188.66,'Live'
'N','R','N','Y',13,1000000,7,0,0,1944,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',162.08,'Live'
'N','R','Y','Y',17,1000000,6,0,0,1949,'S','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1870,'DD-Other','N','N','N','N',217.8,'Live'
'N','E','N','Y',3,1000000,6,0,0,1950,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','Y','Y',272.11,'Cancelled'
'N','R','N','Y',13,1000000,6,14500,119.51,1920,'O','F','Y','Y',5,11,15,'Y',0,'N','PH','Y','N',1946,'PureDD','Y','Y','N','N',646.83,'Live'
'N','R','N','Y',14,1000000,6,0,0,1936,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',186.9,'Lapsed'
'N','R','N','Y',30,1000000,7,0,0,1940,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',222.45,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1947,'C','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1870,'NonDD','N','N','N','N',120,'Lapsed'
'Y','R','N','Y',10,1000000,0,0,0,1951,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',215.18,'Live'
'N','R','N','Y',16,1000000,6,0,0,1939,'W','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',131.14,'Lapsed'
'N','R','N','Y',19,1000000,7,0,0,1926,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',196.46,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1932,'W','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','Y',223.28,'Live'
'Y','R','N','Y',0,1000000,4,0,0,1934,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',169.79,'Live'
'Y','R','N','Y',3,1000000,3,0,0,1938,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',257.42,'Live'
'N','E','N','Y',7,1000000,6,0,0,1953,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','N','N','N',270.47,'Lapsed'
'N','R','N','Y',6,1000000,7,0,0,1925,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','Y',157.47,'Live'
'N','R','N','Y',11,1000000,6,0,0,1929,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',203.38,'Lapsed'
'N','R','N','Y',10,1000000,4,0,0,1954,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',194.71,'Live'
'N','E','N','Y',11,1000000,7,0,0,1955,'S','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',337.14,'Lapsed'
'N','R','N','Y',12,1000000,7,0,0,1935,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',109.36,'Live'
'N','R','N','Y',2,1000000,7,0,0,1937,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',91.6,'Live'
'N','R','N','Y',3,1000000,6,0,0,1939,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',155.83,'Live'
'N','R','N','Y',5,1000000,6,0,0,1941,'P','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',251.26,'Live'
'Y','R','N','Y',12,1000000,3,600,9.36,1947,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',327.49,'Live'
'N','R','N','Y',10,1000000,6,0,0,1928,'O','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',176.08,'Live'
'N','R','N','Y',0,1000000,7,0,0,1932,'D','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',224.99,'Live'
'N','R','N','Y',7,1000000,6,0,0,1936,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',194.1,'Live'
'N','R','N','Y',0,1000000,6,0,0,1947,'O','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',216.85,'Lapsed'
'N','R','N','Y',17,1000000,6,0,0,1931,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',151.35,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1931,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',144.77,'Live'
'N','R','N','Y',9,1000000,7,0,0,1935,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',121.51,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1930,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','Y','Y','N','N',211.49,'Live'
'N','R','N','Y',15,1000000,5,4275,47.79,1926,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',315.23,'Live'
'N','R','N','Y',10,1000000,7,0,0,1939,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',191.9,'Cancelled'
'Y','R','N','Y',3,1000000,3,0,0,1941,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',200.27,'Live'
'N','R','N','Y',18,1000000,7,0,0,1943,'W','F','N','Y',5,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',216.12,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',112.86,'Lapsed'
'N','E','N','Y',8,1000000,6,0,0,1970,'A','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',295.31,'Live'
'N','R','N','Y',9,1000000,6,0,0,1937,'M','M','N','Y',3,11,15,'N',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',292.72,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1937,'O','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1980,'DD-Other','N','N','N','N',119.67,'Lapsed'
'Y','E','N','Y',10,1000000,2,0,0,1954,'M','F','N','N',4,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',197.89,'Lapsed'
'N','R','N','Y',22,1000000,5,0,0,1943,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',234.56,'Lapsed'
'N','R','N','Y',5,1000000,6,1700,10.5,1936,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','Y','Y','N','N',239.42,'Live'
'N','R','N','Y',8,1000000,6,0,0,1941,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',177.97,'Live'
'N','R','Y','Y',30,1000000,7,0,0,1946,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',179.05,'Lapsed'
'N','R','N','Y',0,1000000,5,0,0,1943,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',245.5,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1931,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','Y','Y',190.86,'Live'
'N','R','N','Y',8,1000000,6,0,0,1936,'P','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',268.51,'Live'
'N','R','N','Y',8,1000000,7,0,0,1948,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',2000,'DD-Other','N','N','N','N',203.17,'Lapsed'
'N','E','N','Y',10,1000000,5,0,0,1957,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',367.53,'Live'
'N','R','N','Y',7,1000000,6,0,0,1933,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',178.85,'Live'
'N','R','N','Y',13,1000000,7,0,0,1936,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',154.43,'Live'
'Y','R','N','Y',20,1000000,3,0,0,1928,'W','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','Y','Y',285.14,'Live'
'N','R','N','Y',8,1000000,7,0,0,1930,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',141.76,'Live'
'Y','R','N','Y',16,1000000,6,0,0,1935,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',160.99,'Live'
'N','E','N','Y',10,1000000,5,0,0,1946,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','Y','Y',257.89,'Live'
'N','R','N','Y',5,1000000,6,0,0,1925,'W','F','N','Y',2,11,15,'Y',181,'N','PH','N','N',1946,'NonDD','N','N','N','N',268.35,'Lapsed'
