@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'Y','R','N','Y',23,1000000,7,0,0,1928,'S','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1869,'PureDD','N','N','N','N',256.14,'Live'
'N','R','N','Y',10,1000000,6,0,0,1935,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',219.05,'Lapsed'
'N','R','N','Y',28,1000000,7,0,0,1932,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',162.41,'Live'
'N','R','N','Y',19,1000000,6,0,0,1934,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',270.47,'Live'
'Y','R','N','Y',13,1000000,3,2000,13.3,1937,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',330.94,'Live'
'N','E','N','Y',21,1000000,6,2500,16.29,1960,'A','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','Y','Y','N','N',304.45,'Live'
'N','R','N','Y',5,1000000,6,0,0,1941,'M','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',279.07,'Live'
'N','S','Y','Y',9,1000000,6,0,0,1947,'D','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',116.38,'Live'
'N','R','N','Y',0,1000000,6,0,0,1940,'W','M','N','N',5,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',277.15,'Lapsed'
'N','E','N','Y',0,1000000,6,0,0,1951,'M','F','Y','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',323.14,'Lapsed'
'Y','R','N','Y',35,1000000,7,0,0,1925,'O','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',302.81,'Live'
'Y','R','N','Y',46,1000000,0,0,0,1928,'M','M','N','Y',2,11,15,'N',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',171.59,'Lapsed'
'N','E','N','Y',7,1000000,6,0,0,1953,'P','M','N','Y',5,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',368.99,'Live'
'N','R','N','Y',16,1000000,6,0,0,1927,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',157.54,'Live'
'N','R','N','Y',11,1000000,7,0,0,1932,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','Y','Y','N','N',289.13,'Lapsed'
'N','E','N','Y',4,1000000,6,0,0,1949,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',231.53,'Lapsed'
'N','E','N','Y',24,1000000,6,0,0,1939,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',404.47,'Live'
'N','R','N','Y',12,1000000,6,0,0,1925,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','Y','Y',126.25,'Live'
'N','R','N','Y',8,1000000,6,0,0,1926,'P','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',231.53,'Live'
'N','R','N','Y',4,1000000,4,0,0,1941,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',174.89,'Live'
'N','R','N','Y',14,1000000,6,0,0,1921,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',242.75,'Live'
'N','R','N','Y',11,1000000,6,0,0,1939,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',169.98,'Live'
'Y','R','N','Y',18,1000000,3,0,0,1940,'W','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',309.99,'Live'
'N','R','N','Y',7,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','N','N','N','N',181.87,'Live'
'N','E','Y','Y',2,1000000,6,0,0,1949,'D','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',241.7,'Lapsed'
'N','S','N','Y',8,1000000,7,0,0,1959,'M','M','Y','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',127.35,'Live'
'N','R','Y','Y',0,1000000,6,0,0,1933,'M','F','N','Y',1,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','Y',136.15,'Live'
'N','R','N','Y',11,1000000,9,0,0,1940,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',131.04,'Live'
'N','E','N','Y',6,1000000,6,0,0,1951,'D','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','Y','Y',191,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1926,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',196.72,'Live'
'N','R','N','Y',13,1000000,6,0,0,1942,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',197.37,'Live'
'N','E','N','Y',10,1000000,6,0,0,1944,'D','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',124.73,'Live'
'N','R','N','Y',1,1000000,6,0,0,1928,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',138.56,'Live'
'N','R','N','Y',10,1000000,6,0,0,1941,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',194.08,'Lapsed'
'N','R','N','Y',24,1000000,7,3000,21.7,1930,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','Y',196.31,'Live'
'N','R','N','Y',5,1000000,5,0,0,1933,'P','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',181.27,'Live'
'N','R','N','Y',1,1000000,6,0,0,1929,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',222.48,'Live'
'N','E','N','Y',0,1000000,6,0,0,1947,'C','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',200.36,'Live'
'N','R','N','Y',11,1000000,6,0,0,1929,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',212.23,'Live'
'N','R','N','Y',1,1000000,6,0,0,1936,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',197.86,'Live'
'Y','R','N','Y',22,1000000,1,1500,10.66,1957,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',175.82,'Lapsed'
'N','E','N','Y',9,1000000,7,0,0,1969,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',185.56,'Live'
'Y','R','N','Y',21,1000000,7,0,0,1927,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1869,'PureDD','N','N','N','N',243.05,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1921,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',124.47,'Live'
'N','R','N','Y',0,1000000,6,0,0,1930,'M','M','N','N',3,19,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',227.46,'Live'
'N','R','N','Y',9,1000000,9,0,0,1933,'M','M','N','Y',3,11,15,'N',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',230.37,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1926,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',187.75,'Live'
'Y','R','N','Y',10,1000000,3,1649,10.09,1927,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',367.64,'Lapsed'
'N','R','N','Y',2,1000000,4,0,0,1936,'S','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1870,'NonDD','Y','Y','Y','Y',248.7,'Live'
'N','E','N','Y',21,1000000,7,0,0,1975,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',197.78,'Live'
'Y','R','N','Y',14,1000000,2,0,0,1926,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1870,'NonDD','N','N','N','N',389.7,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1948,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','Y','Y',155.19,'Live'
'Y','E','N','Y',3,1000000,3,0,0,1942,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',210.16,'Live'
'N','R','N','Y',10,1000000,6,6500,69.02,1934,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','Y','Y',170.01,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1926,'W','M','Y','Y',4,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',220,'Live'
'N','R','N','Y',24,1000000,6,0,0,1933,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',213.52,'Live'
'N','R','N','Y',7,1000000,6,0,0,1930,'P','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',167.02,'Live'
'Y','R','N','Y',14,1000000,4,0,0,1939,'W','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',158.93,'Live'
'N','R','N','Y',14,1000000,6,0,0,1931,'W','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',206.2,'Live'
'N','R','N','Y',20,1000000,6,0,0,1936,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',173.47,'Live'
'N','R','N','Y',13,1000000,6,1600,10.43,1944,'D','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',141.03,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1931,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',211.19,'Lapsed'
'N','R','N','Y',18,1000000,6,2500,12.73,1948,'A','F','N','N',4,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','Y','Y','Y','Y',225.78,'Lapsed'
'N','R','N','Y',20,1000000,6,0,0,1927,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',207.14,'Live'
'N','R','N','Y',17,1000000,7,0,0,1930,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',150.66,'Lapsed'
'N','R','N','Y',3,1000000,5,900,5.73,1923,'O','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',126.88,'Live'
'N','R','N','Y',18,1000000,6,0,0,1937,'M','M','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',187.87,'Live'
'N','R','N','Y',2,1000000,6,0,0,1934,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',150.29,'Live'
'N','R','N','Y',13,1000000,6,0,0,1946,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','Y','Y',203.32,'Live'
'N','R','N','Y',10,1000000,7,0,0,1942,'D','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',207.65,'Live'
'N','R','N','Y',10,1000000,6,0,0,1917,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',259.88,'Live'
'N','R','N','Y',10,1000000,6,1000,5.67,1925,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',115.34,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1917,'O','N','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',254.38,'Live'
'N','R','N','Y',11,1000000,6,0,0,1939,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',129.56,'Live'
'N','S','N','Y',9,1000000,6,0,0,1953,'W','F','Y','Y',3,11,15,'Y',30,'Y','PH','N','N',1990,'NonDD','N','N','N','N',142.88,'Live'
'Y','R','N','Y',13,1000000,3,0,0,1925,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',176.24,'Live'
'N','H','N','Y',0,1000000,6,0,0,1955,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','Y','N',216.78,'Lapsed'
'N','E','N','Y',18,1000000,6,0,0,1959,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',235.71,'Lapsed'
'N','R','N','Y',0,1000000,7,0,0,1926,'S','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',191.27,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1930,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',157.17,'Lapsed'
'N','R','N','Y',19,1000000,6,0,0,1927,'M','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',224.61,'Lapsed'
'Y','R','N','Y',3,1000000,3,0,0,1931,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',172.77,'Live'
'N','R','N','Y',15,1000000,6,0,0,1936,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',197.79,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1925,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',151.82,'Live'
'N','E','N','Y',11,1000000,7,0,0,1944,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',197.74,'Live'
'Y','R','N','Y',9,1000000,4,0,0,1949,'O','F','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',207.62,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1930,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','N','N','N',160,'Lapsed'
'Y','E','N','Y',5,1000000,4,0,0,1955,'M','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',238.33,'Live'
'N','R','N','Y',6,1000000,6,4300,23.16,1941,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','Y','Y','N','N',197.12,'Live'
'Y','R','N','Y',7,1000000,0,0,0,1929,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',151.09,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1931,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',163.4,'Live'
'N','R','N','Y',7,1000000,6,0,0,1942,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',111.03,'Lapsed'
'N','E','N','Y',6,1000000,7,0,0,1946,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',151.12,'Cancelled'
'N','R','N','Y',0,1000000,7,4000,17.01,1928,'W','F','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',259.88,'Live'
'N','R','N','Y',14,1000000,5,0,0,1931,'M','M','N','N',5,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',217.08,'Lapsed'
'N','R','N','Y',8,1000000,5,0,0,1933,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',119.57,'Live'
'N','R','N','Y',0,1000000,4,0,0,1934,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','Y','Y',150.1,'Live'
'N','R','N','Y',10,1000000,5,0,0,1935,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',196.09,'Live'
'N','R','N','Y',7,1000000,6,0,0,1937,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','Y','Y',166.33,'Live'
'N','R','N','Y',5,1000000,6,0,0,1943,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',121.79,'Live'
'N','R','N','Y',13,1000000,6,0,0,1948,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',193.91,'Live'
'Y','R','N','Y',13,1000000,4,6500,40.17,1934,'W','F','N','N',3,11,3,'Y',0,'Y','PH','Y','N',1990,'PureDD','N','N','Y','Y',366.32,'Live'
'Y','R','N','Y',10,1000000,6,0,0,1937,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',157.75,'Live'
'N','R','N','Y',4,1000000,6,0,0,1927,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',175.1,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1946,'M','F','N','Y',3,11,15,'N',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',175.82,'Cancelled'
'N','E','N','Y',12,1000000,5,0,0,1953,'O','F','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','Y','Y','N','N',260.19,'Live'
'Y','E','N','Y',1,1000000,4,0,0,1958,'D','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',138.38,'Live'
'Y','R','N','Y',13,1000000,3,1700,10.54,1936,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',326.2,'Live'
'N','E','N','Y',14,1000000,6,0,0,1942,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',210.01,'Lapsed'
'N','E','N','Y',14,1000000,5,0,0,1955,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',148.97,'Lapsed'
'N','R','N','Y',11,1000000,7,0,0,1930,'S','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',171.84,'Live'
'N','R','N','Y',4,1000000,7,0,0,1942,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',150,'Live'
'N','U','N','Y',14,1000000,6,500,4.75,1952,'S','F','Y','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',226.77,'Lapsed'
'N','R','N','Y',24,1000000,6,0,0,1927,'M','M','N','Y',4,11,3,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',192.19,'Lapsed'
'N','E','N','Y',21,1000000,6,0,0,1951,'O','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',2000,'NonDD','N','N','N','N',146.99,'Cancelled'
'Y','R','N','Y',12,1000000,0,0,0,1931,'O','F','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',392.47,'Lapsed'
'N','E','N','Y',24,1000000,3,0,0,1961,'S','M','N','Y',3,11,15,'N',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',377.48,'Lapsed'
'N','E','N','Y',8,1000000,5,0,0,1954,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',219.11,'Live'
'N','R','N','Y',13,1000000,6,0,0,1935,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',204.88,'Lapsed'
'N','R','N','Y',7,1000000,7,0,0,1935,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',161.78,'Live'
'Y','E','N','Y',5,1000000,3,3400,28.01,1955,'M','M','Y','Y',5,11,15,'Y',0,'N','PH','N','N',1990,'DD-Other','N','N','N','N',410.07,'Live'
'N','R','N','Y',0,1000000,6,0,0,1924,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',299.29,'Live'
'N','R','N','Y',0,1000000,6,0,0,1941,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',115.36,'Live'
'N','R','N','Y',13,1000000,6,0,0,1923,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',144.66,'Live'
'Y','R','N','Y',10,1000000,3,0,0,1943,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',232.33,'Live'
'N','R','N','Y',0,1000000,6,0,0,1947,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',222.38,'Live'
'Y','R','N','Y',5,1000000,3,0,0,1947,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',156.11,'Live'
'N','R','N','Y',18,1000000,6,0,0,1923,'W','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',225.07,'Live'
'N','R','N','Y',33,1000000,6,0,0,1935,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',165.22,'Live'
'N','R','N','Y',1,1000000,6,0,0,1946,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',163.12,'Lapsed'
'N','R','N','Y',11,1000000,7,0,0,1924,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',126.46,'Live'
'N','R','N','Y',4,1000000,6,0,0,1942,'W','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',135.32,'Live'
'N','E','N','Y',6,1000000,6,0,0,1955,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',194.58,'Live'
'N','E','N','Y',8,1000000,6,0,0,1952,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',136.27,'Live'
'N','E','N','Y',2,1000000,6,0,0,1944,'M','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',186.15,'Live'
'N','E','N','Y',0,1000000,7,4400,19.05,1950,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',166.21,'Live'
'N','R','N','Y',13,1000000,6,0,0,1915,'S','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',293.68,'Live'
'Y','R','N','Y',10,1000000,3,0,0,1933,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',252.27,'Live'
'N','R','N','Y',33,1000000,7,0,0,1943,'D','F','Y','N',1,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',168.1,'Live'
'N','R','N','Y',3,1000000,6,0,0,1941,'W','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',257.84,'Live'
'N','R','N','Y',12,1000000,6,0,0,1944,'D','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',170.66,'Live'
'N','R','N','Y',17,1000000,7,1000,9.59,1938,'O','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',147.74,'Live'
'N','R','N','Y',13,1000000,6,1500,8.88,1935,'M','F','N','N',3,7,11,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',175.13,'Live'
'N','R','Y','Y',13,1000000,6,0,0,1941,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',142.73,'Live'
'N','R','N','Y',1,1000000,6,0,0,1941,'P','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',207.15,'Lapsed'
'N','R','N','Y',36,1000000,6,5335,26.45,1933,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',337.38,'Lapsed'
'N','R','N','Y',0,1000000,5,0,0,1925,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',127.93,'Live'
'N','R','N','Y',9,1000000,6,0,0,1942,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',107.8,'Live'
'N','R','N','Y',5,1000000,6,0,0,1950,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',105.87,'Live'
'N','R','N','Y',4,1000000,5,0,0,1926,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',183.87,'Live'
'Y','R','N','Y',13,1000000,4,0,0,1935,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','Y','Y',210.15,'Live'
'N','R','N','Y',8,1000000,7,0,0,1935,'M','M','N','Y',2,11,15,'N',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',171.3,'Live'
'N','R','N','Y',13,1000000,6,0,0,1943,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',180.52,'Live'
'N','E','N','Y',8,1000000,6,0,0,1960,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',306.05,'Live'
'N','R','N','Y',1,1000000,3,0,0,1950,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',386.15,'Lapsed'
'N','E','N','Y',12,1000000,4,4000,18.96,1957,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','Y','N',182.88,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1943,'M','M','N','Y',4,11,3,'Y',0,'N','PH','N','N',2000,'PureDD','N','N','N','N',230.04,'Live'
'Y','E','N','Y',19,1000000,3,0,0,1952,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',431.46,'Lapsed'
